prioridad,producto,multiunidad,razon_social,establecimientos,tamano,sector,actividad,correo,correo_nominal,telefono,web,colonia,cp
24,01 Dictamen IFS,no,AMJ EQUIPO INDUSTRIAL SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,ADMON.AMJ@SVAMEXICO.COM,sí,,WWW.SVQMEXICO.COM,SAHUARO,83170
24,01 Dictamen IFS,no,DISTRUBUCIONES DELPAC SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de partes y refacciones nuevas para automóviles,",FACTURAS.DELPAC@GMAIL.COM,sí,,,CUARTEL ZONA,83137
24,01 Dictamen IFS,no,DIVISION MAQUINARIA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para otros servicios y pa,JORGE.BOLANOS@REPARE.COM.MX,sí,,,SALAMANCA LA VICTORIA,83304
24,01 Dictamen IFS,no,EL SETENTA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de carnes rojas,ELSETENTA@GMAIL.COM,no,,,BALDERRAMA,
24,01 Dictamen IFS,no,ELECOY SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,GRUPOELECOY@OUTLOOK.COM,no,,,BALDERRAMA,83180
24,01 Dictamen IFS,no,DISTRIBUIDORA ELECTRICA DIAZ ARMENTA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,MANUELNEBLINA@ELECTRICADIAZ.COM,no,,WWW.ELECTRICADIAZ.COM.MX,PIMENTEL,83188
24,01 Dictamen IFS,no,ELECTROINSUMOS GMBH SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,ADMINISTRACION@ELECTROINSUMOS.COM,no,,WWW.ELECTROINSUMOS.COM,ALVARO OBREGON,83170
24,01 Dictamen IFS,no,ELECTRONICA Y MEDICINA SA,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de",JGALICIA@EYMSA.COM.MX,no,,WWW.EYMSA.COM,CENTRO,83010
24,01 Dictamen IFS,no,ENERGIA ELECTRICA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,CONTABILIDAD@GRUPODIAZ.COM.MX,no,,WWW.GRUPODIAZ.COM.MX,SAN BENITO,
24,01 Dictamen IFS,no,EQUIPOS Y EXPLOSIVOS DEL NORESTE SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de productos químicos para la industria farmacéu,MOJICA.ABELINA@EYENESA.COM,sí,,EYENESA.COM,ISSSTE FEDERAL,
24,01 Dictamen IFS,no,AEROPUERTOS Y SERVICIOS AUXILIARES,1,11-30,Comercio mayoreo,Comercio al por mayor de combustibles de uso industrial,HMO.JESTACION@ASA.GOB.MX,sí,,WWW.ASA.GOB.MX,AEROPUERTO HERMOSILLO,83220
24,01 Dictamen IFS,no,FASTENAL MEXICO S DE RL DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otras materias primas para otras industrias,HUMBERTO.GODINES@RSMMX.MX,sí,,WWW.FASTENAL.COM,HERMOSILLO,
24,01 Dictamen IFS,no,COMERCIALIZADORA FIVICRUMA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de camiones,CONTACTO@ELAMSONORA.COM,no,,WWW.STEP.COM.MX,LA MANGA,
24,01 Dictamen IFS,no,FERTIRIEGO ASESORIA SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y ",JOELBARCELO63@HOTMAIL.COM,no,,WWW.FERTIRIEGOASESORIA.COM,OLIVARES,83180
24,01 Dictamen IFS,no,FIRMA COMERCIALIZADORA DEL NORTE FCN SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de camiones,ADMONFIRMACOMERCIAL@GMAIL.COM,no,,WWWW.FIRMACOMERCIAL.COM,COLONIA LA MANGA,83220
24,01 Dictamen IFS,no,FIROX INDUSTRIAL SAPI DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,CONTACTO@FIROXINDUSTRIAL.COM,no,,WWW.FIROXINDUSTRIAL.COM,SANTA ISABEL,83130
24,01 Dictamen IFS,no,FORTACERO DE SONORA SAPI DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de materiales metálicos para la construcción y l,KAREN.ALDAPE@FORTACERO.COM,sí,,WWW.FORTACERO.COM,PARQUE INDUSTRIAL HERMOSILLO SONORA,
24,01 Dictamen IFS,no,G Y S MARKETING S DE RL DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de frutas y verduras frescas,RSUGICH@GYSMARKETING.COM,no,,WWW.GYSMARKETING.COM,LA VICTORIA,83304
24,01 Dictamen IFS,no,GANADERA MARISCAL SA,1,11-30,Comercio mayoreo,Comercio al por mayor de ganado y aves en pie,AGROMARISCAL@HOTMAIL.COM,no,,,5 DE MAYO,
24,01 Dictamen IFS,no,GANADERA SITALOSA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de ganado y aves en pie,TRES.MARIAS-@HOTMAIL.COM,no,,,JESUS GARCIA,83140
24,01 Dictamen IFS,no,GEO DIGITAL IMAGING DE MEXICO SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo, y accesorios de cómputo",INFO@GDIM.COM.MX,no,,WWW.GDIM.COM.MX,ISSSTESON CENTENARIO,83260
24,01 Dictamen IFS,no,GLENDALE INDUSTRIAL SUPLY MEXICO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otras materias primas para otras industrias,CARLOS@GISUNICOA.COM,no,,,PARQUE INDUSTRIAL,83297
24,01 Dictamen IFS,no,GRUPO COMERCIAL DE MEXICO SA,1,11-30,Comercio mayoreo,Comercio al por mayor de combustibles de uso industrial,EDITH.DELGADO@ENERGETICOSNIETO.COM,sí,,WWW.ENERGETICOSNIETO.COM,DINATECH,83297
24,01 Dictamen IFS,no,F2 TIRE SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de partes y refacciones nuevas para automóviles,",F2TIRE@GMAIL.COM,no,,,JESUS GARCIA,83140
24,01 Dictamen IFS,no,GRUPO TENERIFE SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de madera para la construcción y la industria,SAT@GRUPOTENERIFE.COM,no,,WWW.GRUPOTENERIFE.COM.MX,ZONA INDUSTRIAL FERROCARRIL,
24,01 Dictamen IFS,no,HARCO DEL NOROESTE SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,ADARIT@HARCO.COM.MX,no,,WWW.HARCO.COM,ATARES,83296
24,01 Dictamen IFS,no,HERRAMIENTAS DE MANO EL CUERVO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,MDIAZ@CUERVOHERRAMIENTAS.COM,no,,WWW.CUERVOHERRAMIENTAS.COM,VILLA DE SERIS,83280
24,01 Dictamen IFS,no,HERSON INGENIERIA BIOMEDICA SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de",M.RENTERIA@HIB-SA.COM,sí,,WWW.HIB-SA.COM,LOMA LINDA,83150
24,01 Dictamen IFS,no,HIDROTECNOLOGIA LEDESMA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para otros servicios y pa,HIDROVENTAS@HOTMAIL.COM,no,,WWW.HIDROTECH.COM,OLIVARES,83180
24,01 Dictamen IFS,no,INSTRUMENTOS INDUSTRIALES DEL PACIFICO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otras materias primas para otras industrias,ANABEL.DELAROCHA@IIPSA.COM,sí,,,MODELO,83190
24,01 Dictamen IFS,no,IMPULSORA INDUSTRIAL GUADALAJARA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,JORGEGUERRERO@IMPULSORAGDL.COM,no,,,BALDERRAMA,83180
24,01 Dictamen IFS,no,INDUSTRIAL ICOM SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,MCONTRERAS@INDUSTRALICOM.COM.MX,no,,WWW.INDUSTRIALICOM.COM.MX,SAN BENITO,83190
24,01 Dictamen IFS,no,INGENIERIA DIBUJO Y GEOLOGIA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de artículos y accesorios para diseño y pintura ,INGENIERIAYDIBUJOYGEOLOGIA@GMAIL.COM,no,,WWW.IDGCASADELGEOLOGO.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,KALISCH FIERRO Y ACERO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de materiales metálicos para la construcción y l,MARLENE.LOYA@KALISCH.COM.MX,sí,,WWW.KALISCH.COM.MX,SAHUARO,
24,01 Dictamen IFS,no,KEY QUIMICA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,ROMAN.ROMERO@KEY.COM.MX,sí,,,LAS FLORES,
24,01 Dictamen IFS,no,KOMATSU MAQUINARIAS MEXICO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para la construcción y la,RODRIGO.RODRIGUEZ@GLOBAL.KOMATSU,sí,,WWW.KOMATSULATINOAMERICA.COM/MEXICO/,EL LLANITO,
24,01 Dictamen IFS,no,LA ANITA CONDIMENTOS Y SALSAS SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de conservas alimenticias,SERVICIOS.FINANCIEROS@LAANITA.COM,sí,,WWW.LAANITA.COM,CENTRAL DE ABASTOS,
24,01 Dictamen IFS,no,DICIPA SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de",ALAN.VARGAS@DICIPA.COM.MX,sí,,WWW.DICIPA.COM.MX,SAN BENITO,
24,01 Dictamen IFS,no,LYF INGENIERIA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para otros servicios y pa,ADMINISTRACION@LOPEZ-FERNANDEZ.COM,no,,WWW.LYFINGIENERIA.COM,LEY 57,83100
24,01 Dictamen IFS,no,LZ GOODSENSE SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de pescados y mariscos,CONTACTO@FROVIDE.COM,no,,,BALDERRAMA,83180
24,01 Dictamen IFS,no,MADERA Y DERIVADOS FORESTALES SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de madera para la construcción y la industria,FACTURAS@MDFMADERAS.COM,no,,MDF.MADERAS.COM,EL LLANO,83210
24,01 Dictamen IFS,no,MARKETIN MEDICINAL SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de productos farmacéuticos,CONTACTO@MARQUETINGMEDICINAL.COM,no,,,PIMENTEL,83188
24,01 Dictamen IFS,no,MEDICAL UNION FARMACIA Y SALUD SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de productos farmacéuticos,RRRH@GQMEDICALGROUP.COM,no,,,OLIVARES,83180
24,01 Dictamen IFS,no,METROLOGIA Y PRUEBAS SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,CONTABILIDAD@MYPSA.MX,no,,,VILLA DE SERIS,
24,01 Dictamen IFS,no,MONSE COMERCIALIZADORA INDUSTRIAL SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,VERONICA_PADILLA@MONSEZI.COM,sí,,WWW.MONSEZI.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,NOKIA OPERATIONS DE MEXICO SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de equipo de telecomunicaciones, fotografía y ci",VICTOR.CARRANCO@NOKIA.COM,sí,,WWW.NOKIA.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,SISTEMAS PROFESIONALES NOVATEL SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de equipo de telecomunicaciones, fotografía y ci",CONTA@NOVATELECOM.COM.MX,no,,WWW.NOVATELECOMUNICACIONES.COM.MZ,BALDERRAMA,83180
24,01 Dictamen IFS,no,NUEVA AGROINDUSTRIAS DEL NORTE SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para si",MGMORENO@NANSA.COM.MX,no,,WWW.AGROINDUSTRIASDELNORTE.COM,EL LLANNITOI,
24,01 Dictamen IFS,no,NUÑEZ GARLANT SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de leche y otros productos lácteos,NUGARSACV@HOTMAIL.COM,no,,,SAN BENITO,83190
24,01 Dictamen IFS,no,NYKOS MUEBLES EJECUTIVOS SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de mobiliario y equipo de oficina,ADMINISTRACION@NKSMUEBLES.COM.MX,no,,WWW.NKSMUEBLES.COM.MX,BALDERRAMA,
24,01 Dictamen IFS,no,OPERADORA DISA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,DAGUINAGA@DISAMEXICO.COM.MX,no,,WWW.DISAMEXICO.COM.MX,SAN BENITO,
24,01 Dictamen IFS,no,DAVID RIVERA SC DE RL,1,11-30,Comercio mayoreo,Comercio al por mayor de artículos de papelería,CONTABILIDAD@DANY.COM.MX,no,,,CENTRO,83000
24,01 Dictamen IFS,no,PCD COMERCIAL SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo, y accesorios de cómputo",RECEPCION@PCDCOMERCIAL.COM,no,,WWW.PCDCOMERCIAL.COM,SOLIDARIDAD,83116
24,01 Dictamen IFS,no,PECUARIA PIMA NOROESTE SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de medicamentos veterinarios y alimentos para an,CONTABILIDAD.GRUPACPIMA@GMAIL.COM,sí,,,5 DE MAYO,
24,01 Dictamen IFS,no,PEÑAFIEL BEBIDAS SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de bebidas no alcohólicas y hielo,CYNDI.GARCIA@KDRP.COM,sí,,,PROFESOR ANGEL ARREOLA,
24,01 Dictamen IFS,no,PHILIP MORRIS PRODUCTOS Y SERVICIOS S DE RL DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de cigarros, puros y tabaco",ENA.ROSAS@PMI.COM,sí,,WWW.PMI.COM,LAS PALMAS,
24,01 Dictamen IFS,no,PLANETARIOS CONSTRUCTIVA S DE RL DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,CONTABILIDAD@ELECTRICAPLANETARIOS.COM,no,,,NUEVO HERMOSILLO,83296
24,01 Dictamen IFS,no,PRODUCTOS PETREOS DE SONORA SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de cemento, tabique y grava",PRODUCTOSPETREO@GMAIL.COM,no,,,EL LLANO,83210
24,01 Dictamen IFS,no,PROINFRA SISTEMAS E INGENIERIA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para la construcción y la,INFO@-PROINFRA.COM,no,,,SAN BENITO,83190
24,01 Dictamen IFS,no,PROSISAT SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de combustibles de uso industrial,INFO@PROSISAT.COM.MX,no,,WWW.PROSISAT.COM.MX,LA VICTORIA,83304
24,01 Dictamen IFS,no,PROVEEDORA DE LABORATORIOS DEL NOROESTE SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de",ERYCKA.MORALES@PROLABO.COM.MX,sí,,,REFORMA NORTE,83157
24,01 Dictamen IFS,no,PROVEEDORA PAPELERA KINO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de artículos de papelería,KCASTRO@PPK.COM.MX,no,,,SAN BENITO,83190
24,01 Dictamen IFS,no,R Z DIGITAL SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de mobiliario y equipo de oficina,SARA.P@RZD.MX,sí,,,OLIVARES,
24,01 Dictamen IFS,no,RAMIREZ MAYORISTA SA DE CV,1,11-30,Comercio mayoreo,Intermediación de comercio al por mayor de productos para la industria,GERENTEHMO@RAMMSA.COM.MX,no,,RAMSA.COM,LIBERTAD,83130
24,01 Dictamen IFS,no,REUSE INDUSTRIES SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de desechos de plástico,SILVIA.MOLINA@REUSEINDUSTRIES.COM.MX,sí,,,PARQUE INDUSTRIAL,
24,01 Dictamen IFS,no,SAN ISIDRO DISTRIBUCIONES SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de envases en general, papel y cartón para la in",GABRIELA.ANGULO@SANISIDRO.MX,sí,,WWW.SANISIDRO.COM.MX,PARQUE INDUSTRIAL,
24,01 Dictamen IFS,no,SERVICIOS Y FERTILIZANTES DEL NOROESTE SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para si",ADMON@SEFERMO.COM,no,,,EL LLANO,83210
24,01 Dictamen IFS,no,SERVI EQUIPOS DE SOLDADURA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,MATRIZ@SERVIEQUIPOSDESOLDADURA.COM,no,,,CHOYAL,83130
24,01 Dictamen IFS,no,SERVICIOS DE INGENIERIA EN MEDICINA SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de",ANNABELLE.ZUNIGA@GRUPOSIM.COM,sí,,,VILLA SATELITE,
24,01 Dictamen IFS,no,SHARPE SERVICIOS E INSTALACIONES SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,INGMARTINSHARPE@GMAIL.COM,no,,,BALDERRAMA,83180
24,01 Dictamen IFS,no,SEGURIDAD INDUSTRIAL DEL BAJIO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,VENTAS@SIBSA.COM.MX,no,,WWW.SIBSA.COM.MX,CENTENARIO,83260
24,01 Dictamen IFS,no,SSE110221LDA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,ADMINISTRACION@SSEMEX.COM,no,,WWW.SSEMEX.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,SITECH NOROESTE SA,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para la construcción y la,INFO@SITECHNOROESTE.COM.MX,no,,WWW.SITECHNOROESTE.COM.MX,LA MANGA,
24,01 Dictamen IFS,no,SOLUCIONES INTELIGENTES PARA TRITURACION SAPI DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,GECHEVERRIA@SITSA.COM.MX,no,,WWW.SITSTA.COM.MX,LA VICTORIA,83304
24,01 Dictamen IFS,no,SMS FOREMEX S DE RL DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de desechos metálicos,VENTAS@FOREMEX.COM.MX,no,,WWW.FOREMEX.COM.MX,PARQUE INDUSTRIAL,
24,01 Dictamen IFS,no,SNAP ENTALLES DE COSTURA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,SNAP.CONTABLE@GMAIL.COM,sí,,WWW.SNAPWEAR.MX,SAN BENITO,83190
24,01 Dictamen IFS,no,SOCIEDAD COOPERATIVA DE CONSUMOS GANADEROS ORGANIZADOS DE SONORA,1,11-30,Comercio mayoreo,Comercio al por mayor de medicamentos veterinarios y alimentos para an,RECEPCIONSOCOGOS@GMAIL.COM,no,,WWW.SOCOGOS.COM,PARQUE INDUSTRIAL HERMOSILLO,83290
24,01 Dictamen IFS,no,SOLDADURA EQUIPO Y CONSTRUCCION SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para la construcción y la,SECSAHERRAMIENTAS@PRODIGY.NET.MX,no,,,SAN BENITO,83190
24,01 Dictamen IFS,no,SOLUCIONES INTEGRALES PARA TRITURACION SA,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para la construcción y la,GECHEVERRIA@SITSA.COM.MX,no,,WWW.SITSA.COM,LA VICTORIA,83304
24,01 Dictamen IFS,no,SPIN SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otras materias primas para otras industrias,HERMOSILLO@SPINGRUPO.COM,no,,WWW.SPINGRUPO.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,YAKULT SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de leche y otros productos lácteos,YAKULTMX@YAKULTMEX.NET,no,,WWW.YAKULT.COM.MX,SAN BENITO,
24,01 Dictamen IFS,no,SURTIDORA ELECTRICA DEL NOROESTE SA,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,AGUSTINOV@HOTMAIL.COM,no,,,LOMA LINDA,
24,01 Dictamen IFS,no,SISTEMAS Y SERVICIOS DE COMUNICACION SA,1,11-30,Comercio mayoreo,"Comercio al por mayor de equipo de telecomunicaciones, fotografía y ci",AZALIA.PONCE@SYSCOM.MX,sí,,WWW.SYSCOM.MX,QUINTA EMILIO,83214
24,01 Dictamen IFS,no,DISTRIBUIDORA TAMEX SAPI DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,GUADALUPE.LEAL@TAMEX.MX,sí,,WWW.TAMEX.MX,SAN BENITO,
24,01 Dictamen IFS,no,TECHEMET SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de desechos metálicos,KAREN.LUNA@TECHEMET.COM,sí,,WWW.TECHEMETMX.COM,HERMOSILLO,83299
24,01 Dictamen IFS,no,TERMO CONTROL DE NOROESTE SA,1,11-30,Comercio mayoreo,Comercio al por mayor de maquinaria y equipo para otros servicios y pa,ZORAYDALEYVA@TERMOCONTROL.COM,no,,,CENTRO,83000
24,01 Dictamen IFS,no,TIENDAS CUPRUM SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de materiales metálicos para la construcción y l,VERONICA.DELEON@CUPRUM.COM,sí,,WWW.TIENDASCUPRUM.COM,SAN LUIS,
24,01 Dictamen IFS,no,TOTAL MED DEL NOROESTE SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de",EGUTIERREZ@TOTALMED.MX,no,,WWW.TOTAMED.MX,SAN BENITO,83190
24,01 Dictamen IFS,no,TRACTO REMOLQUES DEL NOROESTE SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de camiones,VOLVOHMO@TRACTOREMOLQUES.COM.MX,no,,,LOS NARANJOS,83060
24,01 Dictamen IFS,no,TRESMONTES LUCCHETTI MEXICO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otros alimentos,DSALGADO@TMLUC.COM.MX,no,,WWW.LUCCHETTI.COM.MX,EL LLANITO,83174
24,01 Dictamen IFS,no,TTI LATIN AMERICA S DE RL DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,GUILLERMO.RUBIO@TTINC.COM,sí,,WWW.TTINC.COM,EL LLANITO,
24,01 Dictamen IFS,no,TVCENLINEA.COM SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de equipo de telecomunicaciones, fotografía y ci",ROSAISELA.CHACON@TVC.MX,sí,,,CENTRO ORIENTE,83000
24,01 Dictamen IFS,no,UNILEVER DE MEXICO S DE RL DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otros alimentos,MANUEL.SALGADO@UNILEVER.COM,sí,,WWW.UNILEVER.COM,HERMOSILLO,85294
24,01 Dictamen IFS,no,USTRECH SA DE CV,1,11-30,Comercio mayoreo,"Comercio al por mayor de envases en general, papel y cartón para la in",ACASTRO@USTRECH.CON,no,,,OLIVARES,83180
24,01 Dictamen IFS,no,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,SGARCIA@VALLENPROVEEDORA.COM.MX,no,,WWW.VALLENPROVEEDORA.COM.MX,EL LLANO,83210
24,01 Dictamen IFS,no,VICSA MINING SUPPLAY SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de equipo y material eléctrico,TLOPEZ@VICSAMINIG.COM,no,,WWW.VISAMINIG.COM,CENTRO,83000
24,01 Dictamen IFS,no,VMV COSMETIC GROUP SONORA SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de artículos de perfumería y cosméticos,INFOSON@MEX.VMVCG.COM,no,,WWW.VMVCOSMETICGROUP.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,WATER TEC DE MEXICO SA DE CV,1,11-30,Comercio mayoreo,Comercio al por mayor de otra maquinaria y equipo de uso general,ADMON_WTC@WATERTEC.COM.MX,sí,,WWW.WATERTEC.COM.MX,LAS VILLAS,
24,01 Dictamen IFS,no,AUTOSERVICIO SACRAMENTO SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de gasolina y diesel,SACRAMENTO6932@HOTMAIL.COM,no,,,SOLIDARIDAD,83116
24,01 Dictamen IFS,no,GRUPO ELECZION S DE RL DE CV,1,11-30,Comercio menudeo,"Comercio al por menor de ropa, excepto de bebé y lencería",STORE77@GRUPOVIZION.COM.MX,no,,WWW.ELECZION.COM,CENTRO NORTE,83000
24,01 Dictamen IFS,no,AGA COMBUSTIBLES SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de gasolina y diesel,AGACOMBUSTIBLE2@GMAIL.COM,no,,,PROYECTO RIO SONORA,
24,01 Dictamen IFS,no,AGRO VETERINARIA DE SONORA SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de mascotas,SANPEDRO@AGROVETERINARIA.COM.MX,no,,,SAN PEDRO EL SAUCITO,83305
24,01 Dictamen IFS,no,AGROCOMBUSTIBLES EL CHAMIZAL SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de gasolina y diesel,ELCHAMIZAL10300@HOTMAIL.COM,no,,WWW.GASOLINERASELCHAMIZAL.COM,LA MANGA,83243
24,01 Dictamen IFS,no,27 MICRAS INTERNACIONAL SA DE CV,1,11-30,Comercio menudeo,"Comercio al por menor de ropa, excepto de bebé y lencería",SONORAMALL-@ALDOCONTI.COM,no,,ALDOCONTI.COM,EL JITO,83270
24,01 Dictamen IFS,no,DISTRIBUIDORA DE ALUMINIO MENA SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de vidrios y espejos,CZAMORA@ALUGAMA.COM.MX,no,,WWW.ALUGAMA.COM.MX,SAN BENITO,83190
24,01 Dictamen IFS,no,ALUMAXA SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de vidrios y espejos,ALUPRE@ALUMAXA.COM,no,,WWW.ALUMAXA.COM,PIMENTEL,83188
24,01 Dictamen IFS,no,ANTRACITA DE SONORA SA DE CV,1,11-30,Comercio menudeo,Comercio al por menor de otros combustibles,ANTRACITADESONORA@HOTMAIL.COM,no,,,VALLE VERDE,83200
24,01 Dictamen IFS,no,AR AUTO PARTES SA DE CV,1,11-30,Comercio menudeo,"Comercio al por menor de partes y refacciones nuevas para automóviles,",ROSY_HOYOS@ARAUTOPARTES.COM,sí,,WWW.ARAUTOPARTES.COM,SAN BENITO,83190
24,01 Dictamen IFS,no,TRES RIOS MOTORS SA,1,11-30,Comercio menudeo,Comercio al por menor de automóviles y camionetas nuevos,BRENDA.HERNANDEZ@VW-TRESRIOSMOTORS.COM.MX,sí,,WWW.AUDICENTERSONORA.COM.MX,PEDIODISTA,
